file_name,functionVerified,function_name,function_line,error
 sshconnect2.c, send_pubkey_test, send_pubkey_test , 1503 ,dereference failure: invalid pointer
 sshconnect2.c, sign_and_send_pubkey, sign_and_send_pubkey , 1349 ,dereference failure: invalid pointer
 sshconnect2.c, ssh_kex2, ssh_kex2 , 286 ,dereference failure: invalid pointer
 sshconnect2.c, try_identity, try_identity , 1822 ,dereference failure: invalid pointer
 sshconnect2.c, userauth, userauth , 542 ,dereference failure: invalid pointer
 sshconnect2.c, userauth_hostbased, userauth_hostbased , 2111 ,dereference failure: invalid pointer
 sshconnect2.c, userauth_kbdint, userauth_kbdint , 1887 ,dereference failure: invalid pointer
 sshconnect2.c, userauth_none, userauth_none , 1045 ,dereference failure: invalid pointer
 sshconnect2.c, userauth_passwd, userauth_passwd , 1061 ,dereference failure: invalid pointer
 sshconnect2.c, userauth_pubkey, userauth_pubkey , 1842 ,dereference failure: invalid pointer
 rijndael.c, rijndaelEncrypt, rijndaelEncrypt , 777 ,dereference failure: invalid pointer
 rijndael.c, rijndaelKeySetupEnc, rijndaelKeySetupEnc , 635 ,dereference failure: invalid pointer
 ttymodes.c, ssh_tty_make_modes, ssh_tty_make_modes , 319 ,dereference failure: invalid pointer
 ttymodes.c, ssh_tty_parse_modes, ssh_tty_parse_modes , 449 ,dereference failure: invalid pointer
 sftp-realpath.c, sftp_realpath, sftp_realpath , 85 ,dereference failure: NULL pointer
 hmac.c, ssh_hmac_final, ssh_hmac_final , 111 ,dereference failure: invalid pointer
 hmac.c, ssh_hmac_init, ssh_hmac_init , 73 ,dereference failure: invalid pointer
 hmac.c, ssh_hmac_update, ssh_hmac_update , 97 ,dereference failure: invalid pointer
 hmac.c, ssh_hmac_update_buffer, ssh_hmac_update_buffer , 103 ,dereference failure: invalid pointer
 sshbuf-misc.c, sshbuf_dtourlb64, sshbuf_dtourlb64 , 202 ,dereference failure: invalid pointer
 sshbuf-misc.c, sshbuf_dump, sshbuf_dump_data , 48 ,dereference failure: invalid pointer
 sshbuf-misc.c, sshbuf_find, sshbuf_find , 258 ,dereference failure: invalid pointer
 addr.c, addr_and, addr_and , 212 ,dereference failure: invalid pointer
 addr.c, addr_cmp, addr_cmp , 253 ,dereference failure: invalid pointer
 addr.c, addr_hostmask, addr_netmask , 180 ,dereference failure: invalid pointer
 addr.c, addr_invert, addr_invert , 154 ,dereference failure: invalid pointer
 addr.c, addr_is_all0s, addr_is_all0s , 45 ,dereference failure: invalid pointer
 addr.c, addr_netmask, addr_netmask , 183 ,dereference failure: invalid pointer
 addr.c, addr_pton_cidr, addr_pton_cidr , 388 ,dereference failure: invalid pointer
 cipher-aesctr.c, aesctr_encrypt_bytes, aesctr_encrypt_bytes , 79 ,dereference failure: invalid pointer
 cipher-aesctr.c, aesctr_inc, aesctr_inc , 39 ,dereference failure: invalid pointer
 cipher-aesctr.c, aesctr_keysetup, aesctr_keysetup , 59 ,dereference failure: invalid pointer
 cipher-chachapoly.c, chachapoly_get_length, chachapoly_get_length , 135 ,dereference failure: invalid pointer
 chacha.c, chacha_encrypt_bytes, chacha_encrypt_bytes , 119 ,dereference failure: invalid pointer
 chacha.c, chacha_ivsetup, chacha_ivsetup , 83 ,dereference failure: invalid pointer
 chacha.c, chacha_keysetup, chacha_keysetup , 60 ,dereference failure: invalid pointer
 hostfile.c, check_hostkeys_by_key_or_type, check_hostkeys_by_key_or_type , 362 ,dereference failure: invalid pointer
 hostfile.c, check_key_not_revoked, check_key_not_revoked , 322 ,dereference failure: invalid pointer
 hostfile.c, check_markers, check_markers , 184 ,dereference failure: invalid pointer
 hostfile.c, free_hostkeys, free_hostkeys , 306 ,dereference failure: invalid pointer
 hostfile.c, host_delete, host_delete , 545 ,dereference failure: invalid pointer
 hostfile.c, hostfile_read_key, hostfile_read_key , 164 ,dereference failure: invalid pointer
 hostfile.c, init_hostkeys, init_hostkeys , 221 ,dereference failure: invalid pointer
 hostfile.c, lookup_marker_in_hostkeys, lookup_marker_in_hostkeys , 430 ,dereference failure: invalid pointer
 hostfile.c, match_maybe_hashed, match_maybe_hashed , 738 ,dereference failure: invalid pointer
 hostfile.c, record_hostkey, record_hostkey , 249 ,dereference failure: invalid pointer
 hostfile.c, write_host_entry, write_host_entry , 459 ,dereference failure: invalid pointer freed
 sshkey.c, cert_compare, cert_compare , 691 ,dereference failure: invalid pointer
 sshkey.c, cert_free, cert_free , 516 ,dereference failure: invalid pointer
 sshkey.c, cert_parse, cert_parse , 2206 ,dereference failure: invalid pointer
 sshkey.c, fingerprint_bubblebabble, fingerprint_bubblebabble , 1081 ,dereference failure: array bounds violated
 sshkey.c, private2_uudecode, private2_uudecode , 4021 ,dereference failure: invalid pointer
 sshkey.c, sshkey_cert_check_authority, sshkey_cert_check_authority , 3087 ,dereference failure: invalid pointer
 sshkey.c, sshkey_cert_check_authority_now, sshkey_is_cert , 377 ,dereference failure: invalid pointer
 sshkey.c, sshkey_cert_check_host, sshkey_cert_check_authority_now , 3146 ,dereference failure: invalid pointer
 sshkey.c, sshkey_cert_copy, sshkey_cert_copy , 1772 ,dereference failure: invalid pointer
 sshkey.c, sshkey_cert_type, sshkey_cert_type , 174 ,dereference failure: invalid pointer
 sshkey.c, sshkey_certify, sshkey_certify_custom , 2904 ,dereference failure: invalid pointer
 sshkey.c, sshkey_check_cert_sigtype, sshkey_check_cert_sigtype , 2673 ,dereference failure: invalid pointer
 sshkey.c, sshkey_check_sigtype, strcmp , 93 ,dereference failure: invalid pointer
 sshkey.c, sshkey_drop_cert, sshkey_drop_cert , 2880 ,dereference failure: invalid pointer
 sshkey.c, sshkey_equal, sshkey_equal , 789 ,dereference failure: invalid pointer
 sshkey.c, sshkey_equal_public, memcmp , 310 ,dereference failure: invalid pointer
 sshkey.c, sshkey_fingerprint_raw, sshkey_fingerprint_raw , 997 ,dereference failure: invalid pointer
 sshkey.c, sshkey_format_cert_validity, sshkey_format_cert_validity , 3181 ,dereference failure: invalid pointer
 sshkey.c, sshkey_free, sshkey_free , 646 ,dereference failure: invalid pointer
 sshkey.c, sshkey_from_private, sshkey_from_private , 1848 ,dereference failure: invalid pointer
 sshkey.c, sshkey_generate, sshkey_generate , 1721 ,dereference failure: invalid pointer
 sshkey.c, sshkey_get_sigtype, sshkey_get_sigtype , 2644 ,dereference failure: invalid pointer
 sshkey.c, sshkey_is_shielded, sshkey_is_shielded , 1984 ,dereference failure: invalid pointer
 sshkey.c, sshkey_is_sk, sshkey_is_sk , 385 ,dereference failure: invalid pointer
 sshkey.c, sshkey_parse_private2, sshkey_parse_private2 , 4266 ,dereference failure: invalid pointer
 sshkey.c, sshkey_parse_private2_pubkey, sshkey_parse_private2_pubkey , 4326 ,dereference failure: invalid pointer
 sshkey.c, sshkey_parse_private_fileblob, sshkey_parse_private_fileblob , 4716 ,dereference failure: invalid pointer
 sshkey.c, sshkey_parse_pubkey_from_private_fileblob_type, sshkey_parse_pubkey_from_private_fileblob_type , 4737 ,dereference failure: invalid pointer
 sshkey.c, sshkey_plain_to_blob, to_blob , 955 ,dereference failure: invalid pointer
 sshkey.c, sshkey_private_deserialize, sshkey_private_deserialize , 3428 ,dereference failure: invalid pointer
 sshkey.c, sshkey_private_to_fileblob, sshkey_private_to_fileblob , 4473 ,dereference failure: invalid pointer
 sshkey.c, sshkey_read, sshkey_read , 1334 ,dereference failure: invalid pointer
 sshkey.c, sshkey_sign, sshkey_sign , 2736 ,dereference failure: invalid pointer
 sshkey.c, sshkey_size, sshkey_size , 349 ,dereference failure: invalid pointer
 sshkey.c, sshkey_ssh_name, sshkey_ssh_name , 201 ,dereference failure: invalid pointer
 sshkey.c, sshkey_ssh_name_plain, sshkey_ssh_name_plain , 207 ,dereference failure: invalid pointer
 sshkey.c, sshkey_to_certified, sshkey_to_certified , 2856 ,dereference failure: invalid pointer
 sshkey.c, sshkey_type, sshkey_type , 168 ,dereference failure: invalid pointer
 sshkey.c, sshkey_verify, sshkey_verify , 2819 ,dereference failure: invalid pointer
 bitmap.c, bitmap_clear_bit, retop , 121 ,dereference failure: invalid pointer
 bitmap.c, bitmap_free, bitmap_free , 56 ,dereference failure: invalid pointer
 bitmap.c, bitmap_from_string, reserve , 87 ,dereference failure: invalid pointer
 bitmap.c, bitmap_zero, bitmap_zero , 67 ,dereference failure: invalid pointer
 uidswap.c, permanently_set_uid, permanently_set_uid , 90 ,dereference failure: invalid pointer
 logintest.c, main, main , 288 ,dereference failure: array bounds violated
 logintest.c, dump_logininfo, dump_logininfo , 64 ,dereference failure: invalid pointer
 sshbuf-io.c, sshbuf_load_fd, sshbuf_load_fd , 42 ,dereference failure: invalid pointer
 sshbuf-io.c, sshbuf_write_file, sshbuf_write_file , 109 ,dereference failure: invalid pointer
 smult_curve25519_ref.c, add, add , 16 ,dereference failure: invalid pointer
 smult_curve25519_ref.c, crypto_scalarmult_curve25519, crypto_scalarmult_curve25519 , 254 ,dereference failure: invalid pointer
 smult_curve25519_ref.c, mainloop, mainloop , 145 ,dereference failure: invalid pointer
 smult_curve25519_ref.c, mult, mult , 70 ,dereference failure: invalid pointer
 smult_curve25519_ref.c, recip, square , 99 ,dereference failure: invalid pointer
 smult_curve25519_ref.c, sub, sub , 26 ,dereference failure: invalid pointer
 packet.c, kex_from_blob, kex_from_blob , 2385 ,dereference failure: invalid pointer
 packet.c, kex_to_blob, kex_to_blob , 2204 ,dereference failure: invalid pointer
 packet.c, newkeys_to_blob, newkeys_to_blob , 2236 ,dereference failure: invalid pointer
 packet.c, ssh_clear_newkeys, ssh_clear_newkeys , 856 ,dereference failure: invalid pointer
 packet.c, ssh_local_ipaddr, ssh_packet_connection_is_on_socket , 444 ,dereference failure: invalid pointer
 packet.c, ssh_packet_check_rekey, ssh_packet_need_rekeying , 965 ,dereference failure: invalid pointer
 packet.c, ssh_packet_connection_af, ssh_packet_connection_af , 478 ,dereference failure: invalid pointer
 packet.c, ssh_packet_enable_delayed_compress, ssh_packet_init_compression , 686 ,dereference failure: invalid pointer
 packet.c, ssh_packet_get_bytes, ssh_packet_get_bytes , 472 ,dereference failure: invalid pointer
 packet.c, ssh_packet_get_connection_in, ssh_packet_get_connection_in , 498 ,dereference failure: invalid pointer
 packet.c, ssh_packet_get_connection_out, ssh_packet_get_connection_out , 506 ,dereference failure: invalid pointer
 packet.c, ssh_packet_get_input, ssh_packet_get_input , 2172 ,dereference failure: invalid pointer
 packet.c, ssh_packet_get_maxsize, ssh_packet_get_maxsize , 2134 ,dereference failure: invalid pointer
 packet.c, ssh_packet_get_mux, ssh_packet_get_mux , 356 ,dereference failure: invalid pointer
 packet.c, ssh_packet_get_output, ssh_packet_get_output , 2178 ,dereference failure: invalid pointer
 packet.c, ssh_packet_get_protocol_flags, ssh_packet_get_protocol_flags , 675 ,dereference failure: invalid pointer
 packet.c, ssh_packet_get_rekey_timeout, ssh_packet_get_rekey_timeout , 2151 ,dereference failure: invalid pointer
 packet.c, ssh_packet_get_state, ssh_packet_get_state , 2267 ,dereference failure: invalid pointer
 packet.c, ssh_packet_have_data_to_write, ssh_packet_have_data_to_write , 2048 ,dereference failure: invalid pointer
 packet.c, ssh_packet_inc_alive_timeouts, ssh_packet_inc_alive_timeouts , 2122 ,dereference failure: invalid pointer
 packet.c, ssh_packet_is_interactive, ssh_packet_is_interactive , 2096 ,dereference failure: invalid pointer
 packet.c, ssh_packet_is_rekeying, ssh_packet_is_rekeying , 285 ,dereference failure: invalid pointer
 packet.c, ssh_packet_not_very_much_data_to_write, ssh_packet_not_very_much_data_to_write , 2057 ,dereference failure: invalid pointer
 packet.c, ssh_packet_process_incoming, ssh_packet_process_incoming , 1780 ,dereference failure: invalid pointer
 packet.c, ssh_packet_read_poll2_mux, ssh_packet_read_poll2_mux , 1458 ,dereference failure: invalid pointer
 packet.c, ssh_packet_remaining, ssh_packet_remaining , 1798 ,dereference failure: invalid pointer
 packet.c, ssh_packet_send_mux, ssh_packet_send_mux , 2627 ,dereference failure: invalid pointer
 packet.c, ssh_packet_set_alive_timeouts, ssh_packet_set_alive_timeouts , 2128 ,dereference failure: invalid pointer
 packet.c, ssh_packet_set_authenticated, ssh_packet_set_authenticated , 2166 ,dereference failure: invalid pointer
 packet.c, ssh_packet_set_connection, ssh_packet_set_connection , 309 ,dereference failure: invalidated dynamic object
 packet.c, ssh_packet_set_input_hook, ssh_packet_set_input_hook , 277 ,dereference failure: invalid pointer
 packet.c, ssh_packet_set_interactive, ssh_packet_set_interactive , 2077 ,dereference failure: invalid pointer
 packet.c, ssh_packet_set_maxsize, ssh_packet_set_maxsize , 2102 ,dereference failure: invalid pointer
 packet.c, ssh_packet_set_mux, ssh_packet_set_mux , 347 ,dereference failure: invalid pointer
 packet.c, ssh_packet_set_nonblocking, ssh_packet_set_nonblocking , 489 ,dereference failure: invalid pointer
 packet.c, ssh_packet_set_protocol_flags, ssh_packet_set_protocol_flags , 667 ,dereference failure: invalid pointer
 packet.c, ssh_packet_set_rekey_limits, ssh_packet_set_rekey_limits , 2142 ,dereference failure: invalid pointer
 packet.c, ssh_packet_set_server, ssh_packet_set_server , 2159 ,dereference failure: invalid pointer
 packet.c, ssh_packet_set_state, kex_from_blob , 2371 ,dereference failure: invalid pointer
 packet.c, ssh_packet_set_timeout, ssh_packet_set_timeout , 335 ,dereference failure: invalid pointer
 packet.c, ssh_packet_stop_discard, ssh_packet_stop_discard , 384 ,dereference failure: invalid pointer
 packet.c, ssh_packet_write_wait, ssh_packet_write_wait , 1994 ,dereference failure: invalid pointer
 packet.c, ssh_set_newkeys, ssh_set_newkeys , 948 ,division by zero
 packet.c, sshpkt_add_padding, sshpkt_add_padding , 2712 ,dereference failure: invalid pointer
 packet.c, sshpkt_get, sshpkt_get , 2526 ,dereference failure: invalid pointer
 packet.c, sshpkt_get_cstring, sshpkt_get_cstring , 2568 ,dereference failure: invalid pointer
 packet.c, sshpkt_get_end, sshpkt_get_end , 2590 ,dereference failure: invalid pointer
 packet.c, sshpkt_get_string, sshpkt_get_string , 2550 ,dereference failure: invalid pointer
 packet.c, sshpkt_get_string_direct, sshpkt_get_string_direct , 2556 ,dereference failure: invalid pointer
 packet.c, sshpkt_get_u32, sshpkt_get_u32 , 2538 ,dereference failure: invalid pointer
 packet.c, sshpkt_get_u64, sshpkt_get_u64 , 2544 ,dereference failure: invalid pointer
 packet.c, sshpkt_get_u8, sshpkt_get_u8 , 2532 ,dereference failure: invalid pointer
 packet.c, sshpkt_getb_froms, sshpkt_getb_froms , 2501 ,dereference failure: invalid pointer
 packet.c, sshpkt_peek_string_direct, sshpkt_peek_string_direct , 2562 ,dereference failure: invalid pointer
 packet.c, sshpkt_ptr, sshpkt_ptr , 2600 ,dereference failure: invalid pointer
 packet.c, sshpkt_put, sshpkt_put , 2453 ,dereference failure: invalid pointer
 packet.c, sshpkt_put_cstring, sshpkt_put_cstring , 2489 ,dereference failure: invalid pointer
 packet.c, sshpkt_put_string, sshpkt_put_string , 2483 ,dereference failure: invalid pointer
 packet.c, sshpkt_put_stringb, sshpkt_put_stringb , 2495 ,dereference failure: invalid pointer
 packet.c, sshpkt_put_u32, sshpkt_put_u32 , 2471 ,dereference failure: invalid pointer
 packet.c, sshpkt_put_u64, sshpkt_put_u64 , 2477 ,dereference failure: invalid pointer
 packet.c, sshpkt_put_u8, sshpkt_put_u8 , 2465 ,dereference failure: invalid pointer
 packet.c, sshpkt_putb, sshpkt_putb , 2459 ,dereference failure: invalid pointer
 packet.c, sshpkt_vfatal, ssh_remote_ipaddr , 520 ,dereference failure: invalid pointer
 groupaccess.c, ga_init, ga_init , 75 ,dereference failure: invalid pointer
 openbsd-compat/strmode.c, strmode, strmode , 105 ,dereference failure: invalid pointer
 openbsd-compat/getrrsetbyname.c, _getlong, _getlong , 366 ,dereference failure: invalid pointer
 openbsd-compat/getrrsetbyname.c, _getshort, _getshort , 358 ,dereference failure: invalid pointer
 openbsd-compat/getrrsetbyname.c, free_dns_query, free_dns_query , 563 ,dereference failure: invalid pointer
 openbsd-compat/getrrsetbyname.c, free_dns_response, free_dns_response , 589 ,dereference failure: invalid pointer
 openbsd-compat/getrrsetbyname.c, free_dns_rr, free_dns_rr , 578 ,dereference failure: invalid pointer freed
 openbsd-compat/getrrsetbyname.c, getrrsetbyname, getrrsetbyname , 63 ,dereference failure: invalid pointer
 openbsd-compat/dirname.c, dirname, dirname , 38 ,dereference failure: invalid pointer
 openbsd-compat/md5.c, MD5Final, MD5Pad , 29 ,dereference failure: invalid pointer
 openbsd-compat/md5.c, MD5Init, MD5Init , 57 ,dereference failure: invalid pointer
 openbsd-compat/setenv.c, __findenv, __findenv , 65 ,dereference failure: invalid pointer
 openbsd-compat/strlcat.c, strlcat, strlcat , 50 ,dereference failure: invalid pointer
 openbsd-compat/strsep.c, strsep, strsep , 66 ,dereference failure: invalid pointer
 openbsd-compat/base64.c, b64_pton, b64_pton , 222 ,dereference failure: invalid pointer
 openbsd-compat/strptime.c, _conv_num, _conv_num , 389 ,dereference failure: invalid pointer
 openbsd-compat/strptime.c, _strptime, _strptime , 346 ,dereference failure: invalid pointer
 openbsd-compat/strptime.c, strptime, _conv_num , 391 ,dereference failure: invalid pointer
 openbsd-compat/fnmatch.c, fnmatch, fnmatch , 325 ,dereference failure: invalid pointer
 openbsd-compat/fnmatch.c, fnmatch_ch, fnmatch_ch , 151 ,dereference failure: invalid pointer
 openbsd-compat/strtoull.c, strtoull, strtoull , 107 ,dereference failure: invalid pointer
 openbsd-compat/strnlen.c, strnlen, strnlen , 32 ,dereference failure: invalid pointer
 openbsd-compat/inet_aton.c, inet_aton, inet_aton , 175 ,dereference failure: invalid pointer
 openbsd-compat/freezero.c, freezero, freezero , 30 ,dereference failure: invalid pointer freed
 openbsd-compat/regress/utimensattest.c, fail, fail , 46 ,dereference failure: invalid pointer
